,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
5552,5552,1992-11-29,1992,13,False,Washington Redskins,41.0,3.0,Phoenix Cardinals,WAS,"(-8.0, 0)","(36.0, 0)",RFK Memorial Stadium,False,44.0,"(11.0, 0)","(62.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5563,5563,1992-12-06,1992,14,False,Phoenix Cardinals,21.0,27.0,San Diego Chargers,LAC,"(-4.5, 0)","(37.0, 0)",Sun Devil Stadium,False,52.0,"(3.0, 0)","(65.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5569,5569,1992-12-12,1992,15,False,Phoenix Cardinals,19.0,0.0,New York Giants,ARI,"(-4.0, 0)","(37.5, 0)",Sun Devil Stadium,False,56.0,"(10.0, 0)","(61.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5589,5589,1992-12-20,1992,16,False,Indianapolis Colts,16.0,13.0,Phoenix Cardinals,IND,"(-2.5, 0)","(35.0, 0)",RCA Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5606,5606,1992-12-27,1992,17,False,Phoenix Cardinals,3.0,7.0,Tampa Bay Buccaneers,ARI,"(-7.5, 0)","(38.0, 0)",Sun Devil Stadium,False,56.0,"(6.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5630,5630,1993-09-05,1993,1,False,Philadelphia Eagles,23.0,17.0,Phoenix Cardinals,PHI,"(-6.5, 0)","(37.5, 0)",Veterans Stadium,False,75.0,"(10.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5647,5647,1993-09-12,1993,2,False,Washington Redskins,10.0,17.0,Phoenix Cardinals,WAS,"(-10.0, 0)","(40.5, 0)",RFK Memorial Stadium,False,66.0,"(10.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5654,5654,1993-09-19,1993,3,False,Phoenix Cardinals,10.0,17.0,Dallas Cowboys,DAL,"(-6.5, 0)","(38.5, 0)",Sun Devil Stadium,False,80.0,"(3.0, 0)","(23.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5662,5662,1993-09-26,1993,4,False,Detroit Lions,26.0,20.0,Phoenix Cardinals,DET,"(-5.0, 0)","(36.5, 0)",Pontiac Silverdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5687,5687,1993-10-10,1993,6,False,Phoenix Cardinals,21.0,23.0,New England Patriots,ARI,"(-10.0, 0)","(37.0, 0)",Sun Devil Stadium,False,79.0,"(7.0, 0)","(43.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
5697,5697,1993-10-17,1993,7,False,Phoenix Cardinals,36.0,6.0,Washington Redskins,WAS,"(-1.5, 0)","(37.5, 0)",Sun Devil Stadium,False,66.0,"(7.0, 0)","(71.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
